LTd_history,itv_LT,itv_LL,anm_develop_time,p_anm,anm_type
"[1.4527742839283995e-05, 1.4623077906726359e-05, 1.4155156664295844e-05, 1.3563616688623428e-05, 1.384688490229337e-05, 1.3061187015873142e-05, 1.38858211475262e-05, 5.223469302413326e-06]",0.0,0.0,0.0,0.0,LL
"[1.4610473035867725e-05, 1.4527742839283995e-05, 1.4623077906726359e-05, 1.419483306371044e-05, 1.3549392807158667e-05, 1.12095992370724e-05, 1.5222416626345674e-05, 5.008336017781171e-06]",0.0,0.0,0.0,0.0,LL
"[1.3616117914998368e-05, 1.4610473035867725e-05, 1.4527742839283995e-05, 1.4155156664295844e-05, 1.3721288093259394e-05, 1.1080653606973558e-05, 1.5327797636804646e-05, 5.846843891959538e-06]",0.0,0.0,0.0,0.0,LL
"[1.2642012792041872e-05, 1.3616117914998368e-05, 1.4610473035867725e-05, 1.4623077906726359e-05, 1.2945522191732745e-05, 1.27905004818105e-05, 1.4292253401011178e-05, 6.1093348297306906e-06]",0.0,0.0,0.0,0.0,LL
"[1.1481962387882748e-05, 1.2642012792041872e-05, 1.3616117914998368e-05, 1.4527742839283995e-05, 1.3563616688623428e-05, 1.2959087498684851e-05, 1.3518189679918733e-05, 6.12527733450364e-06]",0.0,0.0,0.0,0.0,LL
"[1.2060707475097962e-05, 1.1481962387882748e-05, 1.2642012792041872e-05, 1.4610473035867725e-05, 1.419483306371044e-05, 1.2062192959809446e-05, 1.353556964142956e-05, 6.474489417877021e-06]",0.0,0.0,0.0,0.0,LL
"[1.2028435685734754e-05, 1.2060707475097962e-05, 1.1481962387882748e-05, 1.3616117914998368e-05, 1.4155156664295844e-05, 1.1509235154855049e-05, 1.3596833746535156e-05, 8.14483271571084e-06]",0.0,0.0,0.0,0.0,LL
"[1.2122058298941299e-05, 1.2028435685734754e-05, 1.2060707475097962e-05, 1.2642012792041872e-05, 1.4623077906726359e-05, 1.361305008503628e-05, 1.2304207220671382e-05, 9.120104402157927e-06]",0.0,0.0,0.0,0.0,LL
"[1.2659372735381734e-05, 1.2122058298941299e-05, 1.2028435685734754e-05, 1.1481962387882748e-05, 1.4527742839283995e-05, 1.384688490229337e-05, 1.104254910471702e-05, 1.094901397604812e-05]",0.0,0.0,0.0,0.0,LL
"[1.3595190960330386e-05, 1.2659372735381734e-05, 1.2122058298941299e-05, 1.2060707475097962e-05, 1.4610473035867725e-05, 1.3549392807158667e-05, 1.0193376206051816e-05, 1.183546914304198e-05]",0.0,0.0,0.0,0.0,LL
"[1.4175709375749194e-05, 1.3595190960330386e-05, 1.2659372735381734e-05, 1.2028435685734754e-05, 1.3616117914998368e-05, 1.3721288093259394e-05, 1.0809350298248195e-05, 1.1965530726350381e-05]",0.0,0.0,0.0,0.0,LL
"[1.4095145647718825e-05, 1.4175709375749194e-05, 1.3595190960330386e-05, 1.2122058298941299e-05, 1.2642012792041872e-05, 1.2945522191732745e-05, 1.060093243307635e-05, 1.2352422657576126e-05]",0.0,0.0,0.0,0.0,LL
"[1.3954299606368048e-05, 1.4095145647718825e-05, 1.4175709375749194e-05, 1.2659372735381734e-05, 1.1481962387882748e-05, 1.3563616688623428e-05, 1.2028545178797288e-05, 1.2483320903415319e-05]",0.0,0.0,0.0,0.0,LL
"[1.4096523440310639e-05, 1.3954299606368048e-05, 1.4095145647718825e-05, 1.3595190960330386e-05, 1.2060707475097962e-05, 1.419483306371044e-05, 1.282336009015268e-05, 1.2478674244598783e-05]",0.0,0.0,0.0,0.0,LL
"[1.476677973233431e-05, 1.4096523440310639e-05, 1.3954299606368048e-05, 1.4175709375749194e-05, 1.2028435685734754e-05, 1.4155156664295844e-05, 1.33368975720237e-05, 1.2741808045491421e-05]",0.0,0.19432728377694375,0.0,0.002477609685965646,LL
"[1.486132677677379e-05, 1.476677973233431e-05, 1.4096523440310639e-05, 1.4095145647718825e-05, 1.2122058298941299e-05, 1.4623077906726359e-05, 1.3224036665462603e-05, 1.2468078714098572e-05]",0.0,0.19432728377694375,1.0,0.0027454103260756485,LL
"[1.6530741887912712e-05, 1.486132677677379e-05, 1.476677973233431e-05, 1.3954299606368048e-05, 1.2659372735381734e-05, 1.4527742839283995e-05, 1.3061187015873142e-05, 1.2324745532569062e-05]",0.0,0.19432728377694375,2.0,0.0025633990534342133,LL
"[1.714831162237445e-05, 1.6530741887912712e-05, 1.486132677677379e-05, 1.4096523440310639e-05, 1.3595190960330386e-05, 1.4610473035867725e-05, 1.12095992370724e-05, 1.2149176427753217e-05]",0.0,0.19432728377694375,3.0,0.0045570221710660025,LL
"[2.308128602328201e-05, 1.714831162237445e-05, 1.6530741887912712e-05, 1.476677973233431e-05, 1.4175709375749194e-05, 1.3616117914998368e-05, 1.1080653606973558e-05, 1.2666270623037379e-05]",0.0,0.19432728377694375,4.0,0.006552114650110985,LL
"[2.6321428014144144e-05, 2.308128602328201e-05, 1.714831162237445e-05, 1.486132677677379e-05, 1.4095145647718825e-05, 1.2642012792041872e-05, 1.27905004818105e-05, 1.2822242956661034e-05]",0.0,0.19432728377694375,5.0,0.006464708969416739,LL
"[2.657141016133626e-05, 2.6321428014144144e-05, 2.308128602328201e-05, 1.6530741887912712e-05, 1.3954299606368048e-05, 1.1481962387882748e-05, 1.2959087498684851e-05, 1.3251889280808547e-05]",0.0,0.19432728377694375,6.0,0.008533866855559081,LL
"[2.8973674009571075e-05, 2.657141016133626e-05, 2.6321428014144144e-05, 1.714831162237445e-05, 1.4096523440310639e-05, 1.2060707475097962e-05, 1.2062192959809446e-05, 1.3980721667660133e-05]",0.0,0.19432728377694375,7.0,0.014961387557862065,LL
"[3.277085528553318e-05, 2.8973674009571075e-05, 2.657141016133626e-05, 2.308128602328201e-05, 1.476677973233431e-05, 1.2028435685734754e-05, 1.1509235154855049e-05, 1.3419474216110083e-05]",0.0,0.19432728377694375,8.0,0.024790574422284835,LL
"[3.5817865638520275e-05, 3.277085528553318e-05, 2.8973674009571075e-05, 2.6321428014144144e-05, 1.486132677677379e-05, 1.2122058298941299e-05, 1.361305008503628e-05, 1.2925209025057e-05]",0.0,0.19432728377694375,9.0,0.037484394862933805,LL
"[3.811869790160261e-05, 3.5817865638520275e-05, 3.277085528553318e-05, 2.657141016133626e-05, 1.6530741887912712e-05, 1.2659372735381734e-05, 1.384688490229337e-05, 1.2547379150368945e-05]",0.0,0.19432728377694375,10.0,0.05088249565340702,LL
"[3.974816359135893e-05, 3.811869790160261e-05, 3.5817865638520275e-05, 2.8973674009571075e-05, 1.714831162237445e-05, 1.3595190960330386e-05, 1.3549392807158667e-05, 1.3845533336517225e-05]",0.0,0.19432728377694375,11.0,0.05625164713152196,LL
"[4.0245344318761625e-05, 3.974816359135893e-05, 3.811869790160261e-05, 3.277085528553318e-05, 2.308128602328201e-05, 1.4175709375749194e-05, 1.3721288093259394e-05, 1.307947695010688e-05]",0.0,0.19432728377694375,12.0,0.051054164133828524,LL
"[3.980432143046008e-05, 4.0245344318761625e-05, 3.974816359135893e-05, 3.5817865638520275e-05, 2.6321428014144144e-05, 1.4095145647718825e-05, 1.2945522191732745e-05, 1.206927559841136e-05]",0.0,0.19432728377694375,13.0,0.06458096446798464,LL
"[4.102145550617473e-05, 3.980432143046008e-05, 4.0245344318761625e-05, 3.811869790160261e-05, 2.657141016133626e-05, 1.3954299606368048e-05, 1.3563616688623428e-05, 1.3264366057770723e-05]",0.0,0.19432728377694375,14.0,0.07300996744469646,LL
"[4.165734871085433e-05, 4.102145550617473e-05, 3.980432143046008e-05, 3.974816359135893e-05, 2.8973674009571075e-05, 1.4096523440310639e-05, 1.419483306371044e-05, 1.3115614997304737e-05]",0.0,0.19432728377694375,15.0,0.06271491272967729,LL
"[4.0875508226927025e-05, 4.165734871085433e-05, 4.102145550617473e-05, 4.0245344318761625e-05, 3.277085528553318e-05, 1.476677973233431e-05, 1.4155156664295844e-05, 1.4601970449577244e-05]",0.0,0.19432728377694375,16.0,0.05514455579759227,LL
"[4.020363994180023e-05, 4.0875508226927025e-05, 4.165734871085433e-05, 3.980432143046008e-05, 3.5817865638520275e-05, 1.486132677677379e-05, 1.4623077906726359e-05, 1.3990979078854611e-05]",0.0,0.19432728377694375,17.0,0.03999801026157757,LL
"[3.840276813645348e-05, 4.020363994180023e-05, 4.0875508226927025e-05, 4.102145550617473e-05, 3.811869790160261e-05, 1.6530741887912712e-05, 1.4527742839283995e-05, 1.38858211475262e-05]",0.0,0.19432728377694375,18.0,0.030909865317788648,LL
"[3.696301559520421e-05, 3.840276813645348e-05, 4.020363994180023e-05, 4.165734871085433e-05, 3.974816359135893e-05, 1.714831162237445e-05, 1.4610473035867725e-05, 1.5222416626345674e-05]",0.0,0.19432728377694375,19.0,0.029705187203047462,LL
"[3.673587100236473e-05, 3.696301559520421e-05, 3.840276813645348e-05, 4.0875508226927025e-05, 4.0245344318761625e-05, 2.308128602328201e-05, 1.3616117914998368e-05, 1.5327797636804646e-05]",0.0,0.19432728377694375,20.0,0.02868541137293201,LL
"[3.652906641970632e-05, 3.673587100236473e-05, 3.696301559520421e-05, 4.020363994180023e-05, 3.980432143046008e-05, 2.6321428014144144e-05, 1.2642012792041872e-05, 1.4292253401011178e-05]",0.0,0.19432728377694375,21.0,0.027302753194649573,LL
"[3.622782527442088e-05, 3.652906641970632e-05, 3.673587100236473e-05, 3.840276813645348e-05, 4.102145550617473e-05, 2.657141016133626e-05, 1.1481962387882748e-05, 1.3518189679918733e-05]",0.0,0.19432728377694375,22.0,0.027298308096631353,LL
"[3.6292106862921734e-05, 3.622782527442088e-05, 3.652906641970632e-05, 3.696301559520421e-05, 4.165734871085433e-05, 2.8973674009571075e-05, 1.2060707475097962e-05, 1.353556964142956e-05]",0.0,0.19432728377694375,23.0,0.039996883209423094,LL
"[3.839923691602721e-05, 3.6292106862921734e-05, 3.622782527442088e-05, 3.673587100236473e-05, 4.0875508226927025e-05, 3.277085528553318e-05, 1.2028435685734754e-05, 1.3596833746535156e-05]",0.0,0.19432728377694375,24.0,0.03707633186675802,LL
"[3.806383262039647e-05, 3.839923691602721e-05, 3.6292106862921734e-05, 3.652906641970632e-05, 4.020363994180023e-05, 3.5817865638520275e-05, 1.2122058298941299e-05, 1.2304207220671382e-05]",0.0,0.19432728377694375,25.0,0.04586534804085519,LL
"[3.9237357963199254e-05, 3.806383262039647e-05, 3.839923691602721e-05, 3.622782527442088e-05, 3.840276813645348e-05, 3.811869790160261e-05, 1.2659372735381734e-05, 1.104254910471702e-05]",0.0,0.19432728377694375,26.0,0.058252544618035834,LL
"[4.0510978862834915e-05, 3.9237357963199254e-05, 3.806383262039647e-05, 3.6292106862921734e-05, 3.696301559520421e-05, 3.974816359135893e-05, 1.3595190960330386e-05, 1.0193376206051816e-05]",0.0,0.19432728377694375,27.0,0.06803227637366877,LL
"[4.1394921948865975e-05, 4.0510978862834915e-05, 3.9237357963199254e-05, 3.839923691602721e-05, 3.673587100236473e-05, 4.0245344318761625e-05, 1.4175709375749194e-05, 1.0809350298248195e-05]",0.0,0.19432728377694375,28.0,0.09101857345870798,LL
"[4.2967810439512684e-05, 4.1394921948865975e-05, 4.0510978862834915e-05, 3.806383262039647e-05, 3.652906641970632e-05, 3.980432143046008e-05, 1.4095145647718825e-05, 1.060093243307635e-05]",0.0,0.19432728377694375,29.0,0.14459435689684794,LL
"[4.5326273675031936e-05, 4.2967810439512684e-05, 4.1394921948865975e-05, 3.9237357963199254e-05, 3.622782527442088e-05, 4.102145550617473e-05, 1.3954299606368048e-05, 1.2028545178797288e-05]",0.0,0.19432728377694375,30.0,0.21725242105871387,LL
"[4.745028527452648e-05, 4.5326273675031936e-05, 4.2967810439512684e-05, 4.0510978862834915e-05, 3.6292106862921734e-05, 4.165734871085433e-05, 1.4096523440310639e-05, 1.282336009015268e-05]",0.0,0.19432728377694375,31.0,0.3168416863345195,LL
"[4.949707644737154e-05, 4.745028527452648e-05, 4.5326273675031936e-05, 4.1394921948865975e-05, 3.839923691602721e-05, 4.0875508226927025e-05, 1.476677973233431e-05, 1.33368975720237e-05]",0.0,0.19432728377694375,32.0,0.44581242552636186,LL
"[5.1577643759524554e-05, 4.949707644737154e-05, 4.745028527452648e-05, 4.2967810439512684e-05, 3.806383262039647e-05, 4.020363994180023e-05, 1.486132677677379e-05, 1.3224036665462603e-05]",0.0,0.19432728377694375,33.0,0.4734841036204562,LL
"[5.1979829676810156e-05, 5.1577643759524554e-05, 4.949707644737154e-05, 4.5326273675031936e-05, 3.9237357963199254e-05, 3.840276813645348e-05, 1.6530741887912712e-05, 1.3061187015873142e-05]",0.0,0.19432728377694375,34.0,0.461587660435226,LL
"[5.1816042935247907e-05, 5.1979829676810156e-05, 5.1577643759524554e-05, 4.745028527452648e-05, 4.0510978862834915e-05, 3.696301559520421e-05, 1.714831162237445e-05, 1.12095992370724e-05]",0.0,0.19432728377694375,35.0,0.4960369143630325,LL
"[5.228862167837291e-05, 5.1816042935247907e-05, 5.1979829676810156e-05, 4.949707644737154e-05, 4.1394921948865975e-05, 3.673587100236473e-05, 2.308128602328201e-05, 1.1080653606973558e-05]",0.0,0.19432728377694375,36.0,0.4349124251085471,LL
"[5.142089779188289e-05, 5.228862167837291e-05, 5.1816042935247907e-05, 5.1577643759524554e-05, 4.2967810439512684e-05, 3.652906641970632e-05, 2.6321428014144144e-05, 1.27905004818105e-05]",0.0,0.19432728377694375,37.0,0.4816763165585622,LL
"[5.21297041933221e-05, 5.142089779188289e-05, 5.228862167837291e-05, 5.1979829676810156e-05, 4.5326273675031936e-05, 3.622782527442088e-05, 2.657141016133626e-05, 1.2959087498684851e-05]",0.0,0.19432728377694375,38.0,0.5332859832346913,LL
"[1.6467960939979305e-05, 1.543357752641695e-05, 1.4923742691515039e-05, 1.5911693122599735e-05, 2.315236536547623e-05, 2.2909065906585535e-05, 2.6418922924610576e-05, -3.7751676117129754e-06]",0.0,0.0,0.0,0.0,LL
"[1.7008436021194008e-05, 1.6467960939979305e-05, 1.543357752641695e-05, 1.5133772808041836e-05, 2.167712868943827e-05, 2.3259046935048108e-05, 2.5802682503911427e-05, -2.935728614023983e-06]",0.0,0.0,0.0,0.0,LL
"[1.645292096747293e-05, 1.7008436021194008e-05, 1.6467960939979305e-05, 1.4923742691515039e-05, 2.2201540232110196e-05, 2.2471993704633456e-05, 2.4960695710691068e-05, -1.0541813984130322e-06]",0.0,0.0,0.0,0.0,LL
"[1.6944738766107285e-05, 1.645292096747293e-05, 1.7008436021194008e-05, 1.543357752641695e-05, 1.882140867890318e-05, 2.3837677964062137e-05, 2.505261280233405e-05, 2.3692464421514815e-06]",0.0,0.0,0.0,0.0,LL
"[1.5424990593718964e-05, 1.6944738766107285e-05, 1.645292096747293e-05, 1.6467960939979305e-05, 1.5911693122599735e-05, 2.3898630857244936e-05, 2.656723442286537e-05, 4.029088191322298e-06]",0.0,0.0,0.0,0.0,LL
"[1.6066348198479895e-05, 1.5424990593718964e-05, 1.6944738766107285e-05, 1.7008436021194008e-05, 1.5133772808041836e-05, 2.265017377636161e-05, 2.6113748399480614e-05, 4.385412621035588e-06]",0.0,0.0,0.0,0.0,LL
"[1.5013888861941744e-05, 1.6066348198479895e-05, 1.5424990593718964e-05, 1.645292096747293e-05, 1.4923742691515039e-05, 2.2962837510234993e-05, 2.513902503355064e-05, 4.0151027068034465e-06]",0.0,0.0,0.0,0.0,LL
"[1.3521105290354728e-05, 1.5013888861941744e-05, 1.6066348198479895e-05, 1.6944738766107285e-05, 1.543357752641695e-05, 2.3654202808882644e-05, 2.5397634259478157e-05, 4.0745339306279e-06]",0.0,0.0,0.0,0.0,LL
"[1.4498112616828136e-05, 1.3521105290354728e-05, 1.5013888861941744e-05, 1.5424990593718964e-05, 1.6467960939979305e-05, 2.315236536547623e-05, 2.4838522793695838e-05, 6.998595088624843e-06]",0.0,0.0,0.0,0.0,LL
"[1.597510556820967e-05, 1.4498112616828136e-05, 1.3521105290354728e-05, 1.6066348198479895e-05, 1.7008436021194008e-05, 2.167712868943827e-05, 2.4091155681573095e-05, 6.9935324842009075e-06]",0.0,0.0,0.0,0.0,LL
"[1.627015821381282e-05, 1.597510556820967e-05, 1.4498112616828136e-05, 1.5013888861941744e-05, 1.645292096747293e-05, 2.2201540232110196e-05, 2.3120624986988356e-05, 7.594133865029541e-06]",0.0,0.0,0.0,0.0,LL
"[1.6952581656914707e-05, 1.627015821381282e-05, 1.597510556820967e-05, 1.3521105290354728e-05, 1.6944738766107285e-05, 1.882140867890318e-05, 2.3501708407337515e-05, 8.553312689510341e-06]",0.0,0.0,0.0,0.0,LL
"[1.537987404480503e-05, 1.6952581656914707e-05, 1.627015821381282e-05, 1.4498112616828136e-05, 1.5424990593718964e-05, 1.5911693122599735e-05, 2.3820775206624288e-05, 1.0053109276617218e-05]",0.0,0.0,0.0,0.0,LL
"[1.3051533561369065e-05, 1.537987404480503e-05, 1.6952581656914707e-05, 1.597510556820967e-05, 1.6066348198479895e-05, 1.5133772808041836e-05, 2.446508525488958e-05, 8.805644798448116e-06]",0.0,0.0,0.0,0.0,LL
"[1.1259182357595797e-05, 1.3051533561369065e-05, 1.537987404480503e-05, 1.627015821381282e-05, 1.5013888861941744e-05, 1.4923742691515039e-05, 2.4609664878460225e-05, 8.976107595850803e-06]",0.0,0.0,0.0,0.0,LL
"[1.1277500081712823e-05, 1.1259182357595797e-05, 1.3051533561369065e-05, 1.6952581656914707e-05, 1.3521105290354728e-05, 1.543357752641695e-05, 2.4710282191319654e-05, 9.6074783618511e-06]",0.0,0.0,0.0,0.0,LL
"[1.022546339838229e-05, 1.1277500081712823e-05, 1.1259182357595797e-05, 1.537987404480503e-05, 1.4498112616828136e-05, 1.6467960939979305e-05, 2.2909065906585535e-05, 1.1273652041653013e-05]",0.0,0.0,0.0,0.0,LL
"[9.251959047805501e-06, 1.022546339838229e-05, 1.1277500081712823e-05, 1.3051533561369065e-05, 1.597510556820967e-05, 1.7008436021194008e-05, 2.3259046935048108e-05, 1.2425813992529468e-05]",0.0,0.0,0.0,0.0,LL
"[7.877413754498405e-06, 9.251959047805501e-06, 1.022546339838229e-05, 1.1259182357595797e-05, 1.627015821381282e-05, 1.645292096747293e-05, 2.2471993704633456e-05, 1.2165224114470756e-05]",0.0,0.0,0.0,0.0,LL
"[6.495403493332355e-06, 7.877413754498405e-06, 9.251959047805501e-06, 1.1277500081712823e-05, 1.6952581656914707e-05, 1.6944738766107285e-05, 2.3837677964062137e-05, 1.2855967543197501e-05]",0.0,0.0,0.0,0.0,LL
"[7.629576341293501e-06, 6.495403493332355e-06, 7.877413754498405e-06, 1.022546339838229e-05, 1.537987404480503e-05, 1.5424990593718964e-05, 2.3898630857244936e-05, 1.3034379464756307e-05]",0.0,0.0,0.0,0.0,LL
"[9.76398052086966e-06, 7.629576341293501e-06, 6.495403493332355e-06, 9.251959047805501e-06, 1.3051533561369065e-05, 1.6066348198479895e-05, 2.265017377636161e-05, 1.3158952103581815e-05]",0.0,0.0,0.0,0.0,LL
"[1.0512326687185422e-05, 9.76398052086966e-06, 7.629576341293501e-06, 7.877413754498405e-06, 1.1259182357595797e-05, 1.5013888861941744e-05, 2.2962837510234993e-05, 1.358054981513722e-05]",0.0,0.0,0.0,0.0,LL
"[1.2323063965646531e-05, 1.0512326687185422e-05, 9.76398052086966e-06, 6.495403493332355e-06, 1.1277500081712823e-05, 1.3521105290354728e-05, 2.3654202808882644e-05, 1.4983985507765184e-05]",0.0,-0.3481008250880584,0.0,0.002420538260636118,LL
"[1.4208044514709171e-05, 1.2323063965646531e-05, 1.0512326687185422e-05, 7.629576341293501e-06, 1.022546339838229e-05, 1.4498112616828136e-05, 2.315236536547623e-05, 1.6862293315648797e-05]",0.0,-0.3481008250880584,1.0,0.0026818957032671057,LL
"[1.5879724470132216e-05, 1.4208044514709171e-05, 1.2323063965646531e-05, 9.76398052086966e-06, 9.251959047805501e-06, 1.597510556820967e-05, 2.167712868943827e-05, 1.934047666280897e-05]",0.0,-0.3481008250880584,2.0,0.002514577478127684,LL
"[1.603863550590355e-05, 1.5879724470132216e-05, 1.4208044514709171e-05, 1.0512326687185422e-05, 7.877413754498405e-06, 1.627015821381282e-05, 2.2201540232110196e-05, 2.0946828323801652e-05]",0.0,-0.3481008250880584,3.0,0.0020926124298564362,LL
"[1.1515789044266281e-05, 1.603863550590355e-05, 1.5879724470132216e-05, 1.2323063965646531e-05, 6.495403493332355e-06, 1.6952581656914707e-05, 1.882140867890318e-05, 2.185062010937245e-05]",0.0,-0.3481008250880584,4.0,0.00195922523966074,LL
"[8.583221195007361e-06, 1.1515789044266281e-05, 1.603863550590355e-05, 1.4208044514709171e-05, 7.629576341293501e-06, 1.537987404480503e-05, 1.5911693122599735e-05, 2.2703159312885054e-05]",0.0,-0.3481008250880584,5.0,0.0019558824858112874,LL
"[5.45743332612675e-06, 8.583221195007361e-06, 1.1515789044266281e-05, 1.5879724470132216e-05, 9.76398052086966e-06, 1.3051533561369065e-05, 1.5133772808041836e-05, 2.4787124650093238e-05]",0.0,-0.3481008250880584,6.0,0.0020180394970232677,LL
"[2.9796834017872886e-06, 5.45743332612675e-06, 8.583221195007361e-06, 1.603863550590355e-05, 1.0512326687185422e-05, 1.1259182357595797e-05, 1.4923742691515039e-05, 2.5435786271523197e-05]",0.0,-0.3481008250880584,7.0,0.002079280984621586,LL
"[1.5451119224114307e-06, 2.9796834017872886e-06, 5.45743332612675e-06, 1.1515789044266281e-05, 1.2323063965646531e-05, 1.1277500081712823e-05, 1.543357752641695e-05, 2.5719031498524182e-05]",0.0,-0.3481008250880584,8.0,0.0021970786104338917,LL
"[-1.7924311928473324e-07, 1.5451119224114307e-06, 2.9796834017872886e-06, 8.583221195007361e-06, 1.4208044514709171e-05, 1.022546339838229e-05, 1.6467960939979305e-05, 2.6418922924610576e-05]",0.0,-0.3481008250880584,9.0,0.0022922533908621592,LL
"[-1.390058169103734e-06, -1.7924311928473324e-07, 1.5451119224114307e-06, 5.45743332612675e-06, 1.5879724470132216e-05, 9.251959047805501e-06, 1.7008436021194008e-05, 2.5802682503911427e-05]",0.0,-0.3481008250880584,10.0,0.002425058276196479,LL
"[-2.6562103020544866e-06, -1.390058169103734e-06, -1.7924311928473324e-07, 2.9796834017872886e-06, 1.603863550590355e-05, 7.877413754498405e-06, 1.645292096747293e-05, 2.4960695710691068e-05]",0.0,-0.3481008250880584,11.0,0.00272463919814008,LL
"[-4.665387733691155e-06, -2.6562103020544866e-06, -1.390058169103734e-06, 1.5451119224114307e-06, 1.1515789044266281e-05, 6.495403493332355e-06, 1.6944738766107285e-05, 2.505261280233405e-05]",0.0,-0.3481008250880584,12.0,0.002883894361925486,LL
"[-5.5305462223485295e-06, -4.665387733691155e-06, -2.6562103020544866e-06, -1.7924311928473324e-07, 8.583221195007361e-06, 7.629576341293501e-06, 1.5424990593718964e-05, 2.656723442286537e-05]",0.0,-0.3481008250880584,13.0,0.0032249789156385293,LL
"[-7.0604909558158646e-06, -5.5305462223485295e-06, -4.665387733691155e-06, -1.390058169103734e-06, 5.45743332612675e-06, 9.76398052086966e-06, 1.6066348198479895e-05, 2.6113748399480614e-05]",0.0,-0.3481008250880584,14.0,0.0032063650674622663,LL
"[-6.968395398235674e-06, -7.0604909558158646e-06, -5.5305462223485295e-06, -2.6562103020544866e-06, 2.9796834017872886e-06, 1.0512326687185422e-05, 1.5013888861941744e-05, 2.513902503355064e-05]",0.0,-0.3481008250880584,15.0,0.0031190659477022616,LL
"[-6.649433083019454e-06, -6.968395398235674e-06, -7.0604909558158646e-06, -4.665387733691155e-06, 1.5451119224114307e-06, 1.2323063965646531e-05, 1.3521105290354728e-05, 2.5397634259478157e-05]",0.0,-0.3481008250880584,16.0,0.003189659855128456,LL
"[-6.9884009748856655e-06, -6.649433083019454e-06, -6.968395398235674e-06, -5.5305462223485295e-06, -1.7924311928473324e-07, 1.4208044514709171e-05, 1.4498112616828136e-05, 2.4838522793695838e-05]",0.0,-0.3481008250880584,17.0,0.0032487620904522565,LL
"[-7.492286255539061e-06, -6.9884009748856655e-06, -6.649433083019454e-06, -7.0604909558158646e-06, -1.390058169103734e-06, 1.5879724470132216e-05, 1.597510556820967e-05, 2.4091155681573095e-05]",0.0,-0.3481008250880584,18.0,0.0037065218818275415,LL
"[-9.349508555296741e-06, -7.492286255539061e-06, -6.9884009748856655e-06, -6.968395398235674e-06, -2.6562103020544866e-06, 1.603863550590355e-05, 1.627015821381282e-05, 2.3120624986988356e-05]",0.0,-0.3481008250880584,19.0,0.004096561996939184,LL
"[-1.1471501042346793e-05, -9.349508555296741e-06, -7.492286255539061e-06, -6.649433083019454e-06, -4.665387733691155e-06, 1.1515789044266281e-05, 1.6952581656914707e-05, 2.3501708407337515e-05]",0.0,-0.3481008250880584,20.0,0.006977746848696652,LL
"[-1.646146939169838e-05, -1.1471501042346793e-05, -9.349508555296741e-06, -6.9884009748856655e-06, -5.5305462223485295e-06, 8.583221195007361e-06, 1.537987404480503e-05, 2.3820775206624288e-05]",0.0,-0.3481008250880584,21.0,0.01501773327594798,LL
"[-2.2020785884928486e-05, -1.646146939169838e-05, -1.1471501042346793e-05, -7.492286255539061e-06, -7.0604909558158646e-06, 5.45743332612675e-06, 1.3051533561369065e-05, 2.446508525488958e-05]",0.0,-0.3481008250880584,22.0,0.041707967706449835,LL
"[-2.8156175278079817e-05, -2.2020785884928486e-05, -1.646146939169838e-05, -9.349508555296741e-06, -6.968395398235674e-06, 2.9796834017872886e-06, 1.1259182357595797e-05, 2.4609664878460225e-05]",0.0,-0.3481008250880584,23.0,0.12989999273088934,LL
"[-3.4434429275241075e-05, -2.8156175278079817e-05, -2.2020785884928486e-05, -1.1471501042346793e-05, -6.649433083019454e-06, 1.5451119224114307e-06, 1.1277500081712823e-05, 2.4710282191319654e-05]",0.0,-0.3481008250880584,24.0,0.5319366463183429,LL
"[8.26655710351465e-06, 7.239476915899591e-06, 6.704225562726093e-06, 5.728123556414568e-06, 1.2159183536695756e-05, 1.908547353512608e-05, 1.7453818461008247e-05, -3.7751676117129754e-06]",0.0,0.0,0.0,0.0,LL
"[8.402055149498571e-06, 8.26655710351465e-06, 7.239476915899591e-06, 4.933650642891081e-06, 1.064663286626322e-05, 1.9669272215885654e-05, 1.6625919378211725e-05, -4.6362497913063325e-06]",0.0,0.0,0.0,0.0,LL
"[8.86065112256365e-06, 8.402055149498571e-06, 8.26655710351465e-06, 6.704225562726093e-06, 8.559541915436918e-06, 1.9298958479475893e-05, 1.5400490621742585e-05, -4.375254644826306e-06]",0.0,0.0,0.0,0.0,LL
"[8.107514892241776e-06, 8.86065112256365e-06, 8.402055149498571e-06, 7.239476915899591e-06, 7.347561972225561e-06, 1.785916003788813e-05, 1.4750193716240319e-05, -2.239449696036881e-06]",0.0,0.0,0.0,0.0,LL
"[9.32397516089804e-06, 8.107514892241776e-06, 8.86065112256365e-06, 8.26655710351465e-06, 5.728123556414568e-06, 1.7553842984576545e-05, 1.4065390316295633e-05, 5.448865645189822e-07]",0.0,0.0,0.0,0.0,LL
"[9.893319986078655e-06, 9.32397516089804e-06, 8.107514892241776e-06, 8.402055149498571e-06, 4.933650642891081e-06, 1.599322051558531e-05, 1.3650321742785082e-05, 2.815313479471511e-06]",0.0,0.0,0.0,0.0,LL
"[1.003155885894907e-05, 9.893319986078655e-06, 9.32397516089804e-06, 8.86065112256365e-06, 6.704225562726093e-06, 1.4318883293177203e-05, 1.4021739651492803e-05, 5.7162624584243675e-06]",0.0,0.0,0.0,0.0,LL
"[1.0460755521978236e-05, 1.003155885894907e-05, 9.893319986078655e-06, 8.107514892241776e-06, 7.239476915899591e-06, 1.473747356038792e-05, 1.4684454102444846e-05, 7.450053749499316e-06]",0.0,0.0,0.0,0.0,LL
